                   0,    91.6508544498161,                   0,    91.6508544498161,1.14563568062269e-05,3.55488142180457e-15
                0.01,    91.6508544498161,                   0,    91.6508544498161,0.000412428845024169,3.55488142180457e-15
                0.02,    91.6508544498161,                   0,    91.6508544498161, 0.00138621917355346,3.55488142180457e-15
                0.03,    91.6508544498161,                   0,    91.6508544498161, 0.00293282734239409,3.55488142180457e-15
                0.04,    91.6498976178141,0.000371094686902884,     91.650268712501, 0.00505225335154608,3.63714552939624e-15
                0.05,     91.494254185787,   0.155035496587359,    91.6492896823744, 0.00774369203601614,4.61143666051547e-15
                0.06,    90.8619795882316,   0.786133841548526,    91.6481134297801,  0.0110004771207774,5.48100589714423e-15
                0.07,    89.4025170598675,    2.24421566992001,    91.6467327297875,  0.0148039683080701,5.74023956229462e-15
                0.08,    86.8087618717935,    4.83748016150756,     91.646242033301,  0.0191157449871483,4.51964416322223e-15
                0.09,    83.1142525751183,    8.53313310632335,    91.6473856814417,  0.0238716165654952,6.00367921321551e-15
                 0.1,    78.9481077526371,    12.7019165329112,    91.6500242855483,  0.0289836261540806,4.84094159883218e-15
                0.11,    75.3932124558641,    16.2588265301131,    91.6520389859772,  0.0343552329975501,7.21730362724715e-15
                0.12,    73.2519225407131,    18.3997908866558,    91.6517134273689,  0.0399058698852117,5.11185069084045e-15
                0.13,    72.4809017891261,    19.1690822912012,    91.6499840803273,  0.0455886384252692,5.99211958652363e-15
                0.14,    72.4794617222246,    19.1691841576342,    91.6486458798587,  0.0513887317537484,6.55501849206064e-15
               0.15,   72.7084198165683,   18.9399654256735,   91.6483852422418, 0.0573086751826928,4.0244627542467e-15
                0.16,    72.9807578927406,    18.6681366049814,     91.648894497722,  0.0633559134852597,3.19852151229048e-15
                0.17,     73.391502797876,    18.2581404249921,    91.6496432228681,  0.0695387555754116,8.41886592370738e-15
                0.18,    74.1212809632977,    17.5285047317698,    91.6497856950675,  0.0758688824846885,1.01542930325368e-14
                0.19,    75.2130640835301,    16.4360637519749,     91.649127835505,  0.0823654464635038,4.85619470192792e-15
                0.2,   76.4399386716173,   15.2084844967215,   91.6484231683388, 0.0890559127641086,6.0619092156604e-15
                0.21,    77.4537017335296,    14.1942224302401,    91.6479241637696,  0.0959719323760214,9.09925813905645e-15
                0.22,    78.0523924228429,    13.5958556589559,    91.6482480817988,   0.103141865530424,6.47484695027005e-15
                0.23,    78.3008206291437,    13.3482636839619,    91.6490843131056,    0.11058489604654,6.13442176324477e-15
                0.24,    78.4311702022531,    13.2184442886928,    91.6496144909459,   0.118311083197387,7.52273391034633e-15
                0.25,     78.588444697736,    13.0610846907434,    91.6495293884794,   0.126324522338898,1.00921959911077e-14
                0.26,    78.7415146173326,    12.9076835995555,     91.649198216888,   0.134621646694849,8.37170000945025e-15
                0.27,    78.7537836751255,    12.8949793764796,    91.6487630516051,   0.143188569513109,8.79672236810527e-15
                0.28,    78.4747686257874,    13.1734905234975,     91.648259149285,   0.151997804707772,1.03513041517469e-14
                0.29,     77.801985277972,    13.8462631891641,    91.6482484671361,    0.16100770728741,7.91866134528667e-15
                0.3,   76.8005407839049,   14.8479055284385,   91.6484463123434,  0.170168441336677,9.3219074813448e-15
                0.31,    75.7072331486468,    15.9417028197845,    91.6489359684313,   0.179431748237311,9.61689641586258e-15
                0.32,    74.7524724853346,    16.8960900143401,    91.6485624996747,   0.188761759385716,9.77626866693951e-15
                0.33,     73.913994729432,    17.7341939406644,    91.6481886700963,   0.198138655101807,8.74190483780769e-15
                0.34,    73.1761948610752,    18.4730231149577,    91.6492179760329,   0.207550581138851,9.16539371452775e-15
                0.35,    72.9425069275014,    18.7081329409713,    91.6506398684727,   0.216986596138143,8.14274986607155e-15
                0.36,    73.7185333186358,    17.9318960944356,    91.6504294130714,   0.226446305605466,8.26841346123052e-15
                0.37,    75.3717100554323,    16.2768776517275,    91.6485877071598,   0.235954795653596,8.32353802757263e-15
               0.38,   77.0489204260962,   14.5968762292076,   91.6457966553039,  0.245561355768138,9.6112873537599e-15
                0.39,    77.7896980021803,     13.855008875219,    91.6447068773994,   0.255308639268313,1.18578367917518e-14
                 0.4,     77.055704804637,    14.5881464333813,    91.6438512380183,   0.265197784757169,1.03819210241478e-14
                0.41,    74.7650994349093,    16.8807635839864,    91.6458630188957,     0.2751641037368,1.06849954189637e-14
                0.42,    71.9562396918545,    19.6957822866823,    91.6520219785368,   0.285074444778741,1.07635911100152e-14
                0.43,    70.9477822527583,    20.7076907370076,    91.6554729897659,    0.29478194629923,1.12475596149561e-14
                0.44,    72.9012345499313,    18.7499112016401,    91.6511457515715,   0.304244613674354,1.03329799491201e-14
                0.45,    76.3270775679433,    15.3197005414162,    91.6467781093595,   0.313565936901986,1.30274217353773e-14
              0.46,  79.4186044608048,   12.227316068768,  91.6459205295729, 0.322904274247898,1.190908273028e-14
                0.47,     81.501277976464,    10.1454989586624,    91.6467769351264,   0.332385131695348,1.32889293226226e-14
                0.48,    82.6048340547878,    9.04274638615021,     91.647580440938,   0.342080389054754,1.38689101229634e-14
                0.49,     82.932061554928,    8.71628476104333,    91.6483463159713,   0.352016872307699,1.30776853128714e-14
                0.5,   82.6569843748336,   8.99088406474582,   91.6478684395794,   0.36218774832039,1.7701029946431e-14
                0.51,    81.7571319968256,    9.89148384799307,    91.6486158448186,   0.372560533972821,1.62136517805539e-14
                0.52,    80.4709213187263,    11.1783752850053,    91.6492966037315,   0.383078042564372,1.36590148097394e-14
               0.53,   79.2801499292381,   12.3708043809166,   91.6509543101547,  0.393662926171608,1.6795586602628e-14
